Query,Time,Value,Unit
"name=""joe biden""",2010-03-03,24,seconds
"name=""joe biden""",2010-03-04,15,seconds
"name=""joe biden""",2010-03-05,15.003,seconds
"name=""joe biden""",2010-03-06,27.015,seconds
"name=""joe biden""",2010-03-07,366.312,seconds
"name=""joe biden""",2010-03-08,162.111,seconds
"name=""joe biden""",2010-03-09,1329.3190000000002,seconds
"name=""joe biden""",2010-03-10,869.863,seconds
"name=""joe biden""",2010-03-11,645.459,seconds
"name=""joe biden""",2010-03-12,6,seconds
"name=""joe biden""",2010-03-13,27.003,seconds
"name=""joe biden""",2010-03-14,30.003,seconds
"name=""joe biden""",2010-03-15,33.003,seconds
"name=""joe biden""",2010-03-16,18.006,seconds
"name=""joe biden""",2010-03-17,960.831,seconds
"name=""joe biden""",2010-03-18,1423.1899999999998,seconds
"name=""joe biden""",2010-03-20,45.021,seconds
"name=""joe biden""",2010-03-21,927.9,seconds
"name=""joe biden""",2010-03-22,1810.5439999999999,seconds
"name=""joe biden""",2010-03-23,3013.172000000001,seconds
"name=""joe biden""",2010-03-24,615.318,seconds
"name=""joe biden""",2010-03-25,73.835,seconds
"name=""joe biden""",2010-03-26,192.075,seconds
"name=""joe biden""",2010-03-27,57.039,seconds
"name=""joe biden""",2010-03-28,39.012,seconds
"name=""joe biden""",2010-03-29,12.003,seconds
"name=""joe biden""",2010-03-30,6,seconds
"name=""joe biden""",2010-03-31,84.048,seconds
"name=""joe biden""",2010-04-01,88.943,seconds
"name=""joe biden""",2010-04-02,44.459,seconds
"name=""joe biden""",2010-04-03,15.006,seconds
"name=""joe biden""",2010-04-04,12.006,seconds
"name=""joe biden""",2010-04-05,15.006,seconds
"name=""joe biden""",2010-04-06,9,seconds
"name=""joe biden""",2010-04-07,6,seconds
"name=""joe biden""",2010-04-08,3,seconds
"name=""joe biden""",2010-04-09,57.021,seconds
"name=""joe biden""",2010-04-10,12.003,seconds
"name=""joe biden""",2010-04-11,18.006,seconds
"name=""joe biden""",2010-04-12,18.003,seconds
"name=""joe biden""",2010-04-13,57.012,seconds
"name=""joe biden""",2010-04-14,51.024,seconds
"name=""joe biden""",2010-04-15,54.039,seconds
"name=""joe biden""",2010-04-16,35.989000000000004,seconds
"name=""joe biden""",2010-04-17,6.003,seconds
"name=""joe biden""",2010-04-18,18.012,seconds
"name=""joe biden""",2010-04-19,300.14699999999993,seconds
"name=""joe biden""",2010-04-20,96.042,seconds
"name=""joe biden""",2010-04-21,243.19000000000003,seconds
"name=""joe biden""",2010-04-22,278.543,seconds
"name=""joe biden""",2010-04-23,460.7650000000001,seconds
"name=""joe biden""",2010-04-24,63.021,seconds
"name=""joe biden""",2010-04-25,720.5830000000001,seconds
"name=""joe biden""",2010-04-26,8.969000000000001,seconds
"name=""joe biden""",2010-04-27,27.003,seconds
"name=""joe biden""",2010-04-28,12.003,seconds
"name=""joe biden""",2010-04-29,147.096,seconds
"name=""joe biden""",2010-05-01,72.045,seconds
"name=""joe biden""",2010-05-02,51.036,seconds
"name=""joe biden""",2010-05-05,9.003,seconds
"name=""joe biden""",2010-05-06,15.009,seconds
"name=""joe biden""",2010-05-07,50.169,seconds
"name=""joe biden""",2010-05-08,3,seconds
"name=""joe biden""",2010-05-10,506.1359999999999,seconds
"name=""joe biden""",2010-05-11,689.3410000000001,seconds
"name=""joe biden""",2010-05-12,375.174,seconds
"name=""joe biden""",2010-05-13,76.259,seconds
"name=""joe biden""",2010-05-14,48.015,seconds
"name=""joe biden""",2010-05-15,21.003,seconds
"name=""joe biden""",2010-05-16,33.003,seconds
"name=""joe biden""",2010-05-17,9.003,seconds
"name=""joe biden""",2010-06-11,3,seconds
"name=""joe biden""",2010-06-12,18.003,seconds
"name=""joe biden""",2010-06-13,3,seconds
"name=""joe biden""",2010-06-14,21.015,seconds
"name=""joe biden""",2010-06-15,21.015,seconds
"name=""joe biden""",2010-06-16,24.018,seconds
"name=""joe biden""",2010-06-17,555.4649999999999,seconds
"name=""joe biden""",2010-06-18,309.21400000000006,seconds
"name=""joe biden""",2010-06-19,111.066,seconds
"name=""joe biden""",2010-06-20,57.033,seconds
"name=""joe biden""",2010-06-22,42.021,seconds
"name=""joe biden""",2010-06-23,1735.4129999999998,seconds
"name=""joe biden""",2010-06-24,798.585,seconds
"name=""joe biden""",2010-06-25,87.042,seconds
"name=""joe biden""",2010-06-26,99.066,seconds
"name=""joe biden""",2010-06-27,168.08999999999997,seconds
"name=""joe biden""",2010-06-28,257.43899999999996,seconds
"name=""joe biden""",2010-06-29,165.06599999999997,seconds
"name=""joe biden""",2010-06-30,75.024,seconds
"name=""joe biden""",2010-07-01,48.033,seconds
"name=""joe biden""",2010-07-02,27.012,seconds
"name=""joe biden""",2010-07-03,249.105,seconds
"name=""joe biden""",2010-07-04,324.174,seconds
"name=""joe biden""",2010-07-05,1210.6819999999998,seconds
"name=""joe biden""",2010-07-06,907.4209999999999,seconds
"name=""joe biden""",2010-07-07,145.503,seconds
"name=""joe biden""",2010-07-08,24.018,seconds
"name=""joe biden""",2010-07-09,9,seconds
"name=""joe biden""",2010-07-10,15.003,seconds
"name=""joe biden""",2010-07-11,51.036,seconds
"name=""joe biden""",2010-07-12,48.021,seconds
"name=""joe biden""",2010-07-13,20.878,seconds
"name=""joe biden""",2010-07-14,120.069,seconds
"name=""joe biden""",2010-07-15,132.084,seconds
"name=""joe biden""",2010-07-17,207.11099999999996,seconds
"name=""joe biden""",2010-07-18,285.156,seconds
"name=""joe biden""",2010-07-19,524.4070000000002,seconds
"name=""joe biden""",2010-07-20,102.045,seconds
"name=""joe biden""",2010-07-21,2443.9689999999996,seconds
"name=""joe biden""",2010-07-22,197.11300000000003,seconds
"name=""joe biden""",2010-07-23,66.036,seconds
"name=""joe biden""",2010-07-24,56.035,seconds
"name=""joe biden""",2010-07-25,33.027,seconds
"name=""joe biden""",2010-07-26,62.198,seconds
"name=""joe biden""",2010-07-27,36.015,seconds
"name=""joe biden""",2010-07-28,66.045,seconds
"name=""joe biden""",2010-07-29,282.177,seconds
"name=""joe biden""",2010-07-30,69.039,seconds
"name=""joe biden""",2010-07-31,69.024,seconds
"name=""joe biden""",2010-08-01,87.048,seconds
"name=""joe biden""",2010-08-02,30.012,seconds
"name=""joe biden""",2010-08-03,135.07,seconds
"name=""joe biden""",2010-08-04,69.042,seconds
"name=""joe biden""",2010-08-05,24.012,seconds
"name=""joe biden""",2010-08-06,18.003,seconds
"name=""joe biden""",2010-08-07,6.003,seconds
"name=""joe biden""",2010-08-08,3,seconds
"name=""joe biden""",2010-08-09,9.003,seconds
"name=""joe biden""",2010-08-10,18.009,seconds
"name=""joe biden""",2010-08-11,21.012,seconds
"name=""joe biden""",2010-08-12,33.018,seconds
"name=""joe biden""",2010-08-13,18.009,seconds
"name=""joe biden""",2010-08-14,9.006,seconds
"name=""joe biden""",2010-08-15,9.003,seconds
"name=""joe biden""",2010-08-16,6.003,seconds
"name=""joe biden""",2010-08-17,15.009,seconds
"name=""joe biden""",2010-08-18,63.03,seconds
"name=""joe biden""",2010-08-19,30.009,seconds
"name=""joe biden""",2010-08-20,174.07800000000003,seconds
"name=""joe biden""",2010-08-21,39.009,seconds
"name=""joe biden""",2010-08-22,18.012,seconds
"name=""joe biden""",2010-08-23,521.9430000000001,seconds
"name=""joe biden""",2010-08-24,846.3179999999999,seconds
"name=""joe biden""",2010-08-25,845.2420000000001,seconds
"name=""joe biden""",2010-08-26,165.43400000000003,seconds
"name=""joe biden""",2010-08-27,209.82800000000003,seconds
"name=""joe biden""",2010-08-28,148.964,seconds
"name=""joe biden""",2010-08-29,51.027,seconds
"name=""joe biden""",2010-08-30,54.03,seconds
"name=""joe biden""",2010-08-31,63.036,seconds
"name=""joe biden""",2010-09-01,1041.988,seconds
"name=""joe biden""",2010-09-02,18.009,seconds
"name=""joe biden""",2010-09-03,24.009,seconds
"name=""joe biden""",2010-09-04,42.03,seconds
"name=""joe biden""",2010-09-05,51.024,seconds
"name=""joe biden""",2010-09-06,15.003,seconds
"name=""joe biden""",2010-09-07,6,seconds
"name=""joe biden""",2010-09-08,48.027,seconds
"name=""joe biden""",2010-09-09,499.395,seconds
"name=""joe biden""",2010-09-10,142.151,seconds
"name=""joe biden""",2010-09-11,84.057,seconds
"name=""joe biden""",2010-09-13,12.003,seconds
"name=""joe biden""",2010-09-14,12.003,seconds
"name=""joe biden""",2010-09-15,2622.307,seconds
"name=""joe biden""",2010-09-16,1672.3550000000002,seconds
"name=""joe biden""",2010-09-17,510.41799999999995,seconds
"name=""joe biden""",2010-09-18,65.846,seconds
"name=""joe biden""",2010-09-19,36.018,seconds
"name=""joe biden""",2010-09-20,48.024,seconds
"name=""joe biden""",2010-09-21,929.555,seconds
"name=""joe biden""",2010-09-22,560.534,seconds
"name=""joe biden""",2010-09-23,75.045,seconds
"name=""joe biden""",2010-09-24,48.03,seconds
"name=""joe biden""",2010-09-25,6.003,seconds
"name=""joe biden""",2010-09-26,54.024,seconds
"name=""joe biden""",2010-09-27,1165.133,seconds
"name=""joe biden""",2010-09-28,1903.697,seconds
"name=""joe biden""",2010-09-29,132.063,seconds
"name=""joe biden""",2010-09-30,60.024,seconds
"name=""joe biden""",2010-10-01,24.006,seconds
"name=""joe biden""",2010-10-02,3,seconds
"name=""joe biden""",2010-10-03,54.027,seconds
"name=""joe biden""",2010-10-04,105.054,seconds
"name=""joe biden""",2010-10-05,48.018,seconds
"name=""joe biden""",2010-10-06,222.12,seconds
"name=""joe biden""",2010-10-07,84.036,seconds
"name=""joe biden""",2010-10-08,108.06,seconds
"name=""joe biden""",2010-10-09,18.012,seconds
"name=""joe biden""",2010-10-10,21.009,seconds
"name=""joe biden""",2010-10-11,63.048,seconds
"name=""joe biden""",2010-10-12,195.12900000000002,seconds
"name=""joe biden""",2010-10-13,9,seconds
"name=""joe biden""",2010-10-14,15,seconds
"name=""joe biden""",2010-10-15,219.12599999999998,seconds
"name=""joe biden""",2010-10-16,60.572,seconds
"name=""joe biden""",2010-10-17,15.006,seconds
"name=""joe biden""",2010-10-18,12.837,seconds
"name=""joe biden""",2010-10-19,45.015,seconds
"name=""joe biden""",2010-10-20,108.045,seconds
"name=""joe biden""",2010-10-21,60.012,seconds
"name=""joe biden""",2010-10-22,27.009,seconds
"name=""joe biden""",2010-10-23,3,seconds
"name=""joe biden""",2010-10-24,57.051,seconds
"name=""joe biden""",2010-10-25,120.069,seconds
"name=""joe biden""",2010-10-26,9,seconds
"name=""joe biden""",2010-10-27,366.2979999999999,seconds
"name=""joe biden""",2010-10-28,35.216,seconds
"name=""joe biden""",2010-10-29,33.006,seconds
"name=""joe biden""",2010-10-30,30.006,seconds
"name=""joe biden""",2010-10-31,210.16299999999998,seconds
"name=""joe biden""",2010-11-01,120.048,seconds
"name=""joe biden""",2010-11-02,60.009,seconds
"name=""joe biden""",2010-11-03,15.006,seconds
"name=""joe biden""",2010-11-04,18,seconds
"name=""joe biden""",2010-11-05,18.003,seconds
"name=""joe biden""",2010-11-06,9,seconds
"name=""joe biden""",2010-11-08,42.015,seconds
"name=""joe biden""",2010-11-09,15.072,seconds
"name=""joe biden""",2010-11-11,78.012,seconds
"name=""joe biden""",2010-11-12,9,seconds
"name=""joe biden""",2010-11-13,9,seconds
"name=""joe biden""",2010-11-15,6,seconds
"name=""joe biden""",2010-11-17,9.006,seconds
"name=""joe biden""",2010-11-18,1684.8300000000002,seconds
"name=""joe biden""",2010-11-19,3900.6020000000003,seconds
"name=""joe biden""",2010-11-20,150.69,seconds
"name=""joe biden""",2010-11-21,1471.596,seconds
"name=""joe biden""",2010-11-22,24.009,seconds
"name=""joe biden""",2010-11-23,57.021,seconds
"name=""joe biden""",2010-11-24,77.35,seconds
"name=""joe biden""",2010-11-25,33.021,seconds
"name=""joe biden""",2010-11-29,51.036,seconds
"name=""joe biden""",2010-11-30,99.078,seconds
"name=""joe biden""",2010-12-02,9.006,seconds
"name=""joe biden""",2010-12-03,24.012,seconds
"name=""joe biden""",2010-12-04,42.854,seconds
"name=""joe biden""",2010-12-05,54.03,seconds
"name=""joe biden""",2010-12-06,3,seconds
"name=""joe biden""",2010-12-07,22.846,seconds
"name=""joe biden""",2010-12-08,39.009,seconds
"name=""joe biden""",2010-12-09,105.054,seconds
"name=""joe biden""",2010-12-10,75.06,seconds
"name=""joe biden""",2010-12-12,12.003,seconds
"name=""joe biden""",2010-12-13,36.027,seconds
"name=""joe biden""",2010-12-14,18.009,seconds
"name=""joe biden""",2010-12-15,32.386,seconds
"name=""joe biden""",2010-12-16,832.595,seconds
"name=""joe biden""",2010-12-17,1731.8220000000001,seconds
"name=""joe biden""",2010-12-18,305.494,seconds
"name=""joe biden""",2010-12-19,1390.007,seconds
"name=""joe biden""",2010-12-20,2317.6489999999994,seconds
"name=""joe biden""",2010-12-21,108.045,seconds
"name=""joe biden""",2010-12-22,3109.672,seconds
"name=""joe biden""",2010-12-23,264.168,seconds
"name=""joe biden""",2010-12-24,72.033,seconds
"name=""joe biden""",2010-12-25,51.015,seconds
"name=""joe biden""",2010-12-26,90.027,seconds
"name=""joe biden""",2010-12-27,75.024,seconds
"name=""joe biden""",2010-12-28,100.13300000000001,seconds
"name=""joe biden""",2010-12-29,336.261,seconds
"name=""joe biden""",2010-12-30,144.979,seconds
"name=""joe biden""",2010-12-31,96.036,seconds
"name=""joe biden""",2011-01-01,21.006,seconds
"name=""joe biden""",2011-01-02,108.045,seconds
"name=""joe biden""",2011-01-03,51.021,seconds
"name=""joe biden""",2011-01-04,9,seconds
"name=""joe biden""",2011-01-05,21,seconds
"name=""joe biden""",2011-01-06,27.012,seconds
"name=""joe biden""",2011-01-07,33.021,seconds
"name=""joe biden""",2011-01-10,33.021,seconds
"name=""joe biden""",2011-01-11,12.003,seconds
"name=""joe biden""",2011-01-12,9,seconds
"name=""joe biden""",2011-01-13,50.984,seconds
"name=""joe biden""",2011-01-14,141.066,seconds
"name=""joe biden""",2011-01-15,39.021,seconds
"name=""joe biden""",2011-01-16,36.015,seconds
"name=""joe biden""",2011-01-17,39.015,seconds
"name=""joe biden""",2011-01-18,6,seconds
"name=""joe biden""",2011-01-19,30.012,seconds
"name=""joe biden""",2011-01-20,24.012,seconds
"name=""joe biden""",2011-01-21,88.878,seconds
"name=""joe biden""",2011-01-22,120.072,seconds
"name=""joe biden""",2011-01-23,117.066,seconds
"name=""joe biden""",2011-01-24,351.1649999999999,seconds
"name=""joe biden""",2011-01-25,8077.505000000001,seconds
"name=""joe biden""",2011-01-26,13237.678000000002,seconds
"name=""joe biden""",2011-01-27,1494.033,seconds
"name=""joe biden""",2011-01-28,406.81399999999996,seconds
"name=""joe biden""",2011-01-29,69.03,seconds
"name=""joe biden""",2011-01-30,183.10500000000002,seconds
"name=""joe biden""",2011-01-31,66.03,seconds
"name=""joe biden""",2011-02-01,15.003,seconds
"name=""joe biden""",2011-02-02,60.03,seconds
"name=""joe biden""",2011-02-03,30.012,seconds
"name=""joe biden""",2011-02-04,33.015,seconds
"name=""joe biden""",2011-02-05,33.018,seconds
"name=""joe biden""",2011-02-06,21.006,seconds
"name=""joe biden""",2011-02-07,33.018,seconds
"name=""joe biden""",2011-02-08,84.054,seconds
"name=""joe biden""",2011-02-09,168.10500000000002,seconds
"name=""joe biden""",2011-02-10,114.081,seconds
"name=""joe biden""",2011-02-11,231.17099999999994,seconds
"name=""joe biden""",2011-02-12,48.015,seconds
"name=""joe biden""",2011-02-13,12.006,seconds
"name=""joe biden""",2011-02-14,27.018,seconds
"name=""joe biden""",2011-02-15,15.006,seconds
"name=""joe biden""",2011-02-16,48.027,seconds
"name=""joe biden""",2011-02-17,42.027,seconds
"name=""joe biden""",2011-02-18,27.018,seconds
"name=""joe biden""",2011-02-19,12.006,seconds
"name=""joe biden""",2011-02-20,42.018,seconds
"name=""joe biden""",2011-02-21,30.021,seconds
"name=""joe biden""",2011-02-22,6.003,seconds
"name=""joe biden""",2011-02-23,9.003,seconds
"name=""joe biden""",2011-02-24,6.003,seconds
"name=""joe biden""",2011-02-26,21.009,seconds
"name=""joe biden""",2011-02-27,57.024,seconds
"name=""joe biden""",2011-02-28,18.003,seconds
"name=""joe biden""",2011-03-01,18.015,seconds
"name=""joe biden""",2011-03-02,42.009,seconds
"name=""joe biden""",2011-03-03,60.009,seconds
"name=""joe biden""",2011-03-04,30.009,seconds
"name=""joe biden""",2011-03-06,24.015,seconds
"name=""joe biden""",2011-03-07,9,seconds
"name=""joe biden""",2011-03-08,48.033,seconds
"name=""joe biden""",2011-03-09,39.027,seconds
"name=""joe biden""",2011-03-10,9.003,seconds
"name=""joe biden""",2011-03-12,3,seconds
"name=""joe biden""",2011-03-14,42.036,seconds
"name=""joe biden""",2011-03-15,60.036,seconds
"name=""joe biden""",2011-03-16,24.006,seconds
"name=""joe biden""",2011-03-17,6,seconds
"name=""joe biden""",2011-03-18,27.012,seconds
"name=""joe biden""",2011-03-19,15.009,seconds
"name=""joe biden""",2011-03-20,33.009,seconds
"name=""joe biden""",2011-03-21,9.003,seconds
"name=""joe biden""",2011-03-22,21.006,seconds
"name=""joe biden""",2011-03-23,45.024,seconds
"name=""joe biden""",2011-03-24,15.003,seconds
"name=""joe biden""",2011-03-26,9.003,seconds
"name=""joe biden""",2011-03-27,6.003,seconds
"name=""joe biden""",2011-03-28,48.018,seconds
"name=""joe biden""",2011-03-29,9,seconds
"name=""joe biden""",2011-03-30,24.012,seconds
"name=""joe biden""",2011-03-31,63.036,seconds
"name=""joe biden""",2011-04-01,18.009,seconds
"name=""joe biden""",2011-04-03,9,seconds
"name=""joe biden""",2011-04-04,21.003,seconds
"name=""joe biden""",2011-04-05,41.551,seconds
"name=""joe biden""",2011-04-07,27.012,seconds
"name=""joe biden""",2011-04-08,6.003,seconds
"name=""joe biden""",2011-04-09,21.003,seconds
"name=""joe biden""",2011-04-10,12,seconds
"name=""joe biden""",2011-04-11,21.006,seconds
"name=""joe biden""",2011-04-12,51.036,seconds
"name=""joe biden""",2011-04-13,231.63299999999998,seconds
"name=""joe biden""",2011-04-14,568.7229999999998,seconds
"name=""joe biden""",2011-04-15,39.714,seconds
"name=""joe biden""",2011-04-16,57.439,seconds
"name=""joe biden""",2011-04-17,69.057,seconds
"name=""joe biden""",2011-04-18,72.32300000000001,seconds
"name=""joe biden""",2011-04-19,39.027,seconds
"name=""joe biden""",2011-04-20,60.039,seconds
"name=""joe biden""",2011-04-21,45.024,seconds
"name=""joe biden""",2011-04-22,27.015,seconds
"name=""joe biden""",2011-04-23,21.006,seconds
"name=""joe biden""",2011-04-24,18.012,seconds
"name=""joe biden""",2011-04-25,9,seconds
"name=""joe biden""",2011-04-26,39.009,seconds
"name=""joe biden""",2011-04-27,27.003,seconds
"name=""joe biden""",2011-04-29,3,seconds
"name=""joe biden""",2011-04-30,51,seconds
"name=""joe biden""",2011-05-01,12,seconds
"name=""joe biden""",2011-05-03,21.015,seconds
"name=""joe biden""",2011-05-04,325.80500000000006,seconds
"name=""joe biden""",2011-05-05,54.03,seconds
"name=""joe biden""",2011-05-06,3131.543000000001,seconds
"name=""joe biden""",2011-05-07,132.066,seconds
"name=""joe biden""",2011-05-08,93.051,seconds
"name=""joe biden""",2011-05-09,48.021,seconds
"name=""joe biden""",2011-05-10,105.051,seconds
"name=""joe biden""",2011-05-11,114.069,seconds
"name=""joe biden""",2011-05-12,797.676,seconds
"name=""joe biden""",2011-05-13,117.09,seconds
"name=""joe biden""",2011-05-14,18.015,seconds
"name=""joe biden""",2011-05-15,9,seconds
"name=""joe biden""",2011-05-16,9.003,seconds
"name=""joe biden""",2011-05-17,3,seconds
"name=""joe biden""",2011-05-21,3,seconds
"name=""joe biden""",2011-05-23,41.428,seconds
"name=""joe biden""",2011-05-24,99.048,seconds
"name=""joe biden""",2011-05-25,39.018,seconds
"name=""joe biden""",2011-05-26,36.012,seconds
"name=""joe biden""",2011-05-27,83.485,seconds
"name=""joe biden""",2011-05-28,78.036,seconds
"name=""joe biden""",2011-05-29,33.024,seconds
"name=""joe biden""",2011-05-30,57.048,seconds
"name=""joe biden""",2011-05-31,12.006,seconds
"name=""joe biden""",2011-06-01,9.006,seconds
"name=""joe biden""",2011-06-02,3,seconds
"name=""joe biden""",2011-06-03,12.003,seconds
"name=""joe biden""",2011-06-05,48.033,seconds
"name=""joe biden""",2011-06-06,51.036,seconds
"name=""joe biden""",2011-06-07,12.009,seconds
"name=""joe biden""",2011-06-09,15.003,seconds
"name=""joe biden""",2011-06-10,15,seconds
"name=""joe biden""",2011-06-11,60.033,seconds
"name=""joe biden""",2011-06-12,48.024,seconds
"name=""joe biden""",2011-06-13,54.033,seconds
"name=""joe biden""",2011-06-14,48.015,seconds
"name=""joe biden""",2011-06-15,93.045,seconds
"name=""joe biden""",2011-06-16,21.009,seconds
"name=""joe biden""",2011-06-17,42.012,seconds
"name=""joe biden""",2011-06-18,87.051,seconds
"name=""joe biden""",2011-06-19,15.012,seconds
"name=""joe biden""",2011-06-20,24.009,seconds
"name=""joe biden""",2011-06-21,45.015,seconds
"name=""joe biden""",2011-06-22,25.810000000000002,seconds
"name=""joe biden""",2011-06-23,124.812,seconds
"name=""joe biden""",2011-06-24,69.039,seconds
"name=""joe biden""",2011-06-25,12.003,seconds
"name=""joe biden""",2011-06-26,84.057,seconds
"name=""joe biden""",2011-06-27,96.063,seconds
"name=""joe biden""",2011-06-28,24.006,seconds
"name=""joe biden""",2011-06-29,21.009,seconds
"name=""joe biden""",2011-06-30,15.009,seconds
"name=""joe biden""",2011-07-01,33.018,seconds
"name=""joe biden""",2011-07-02,45.021,seconds
"name=""joe biden""",2011-07-03,39.03,seconds
"name=""joe biden""",2011-07-04,165.11200000000002,seconds
"name=""joe biden""",2011-07-05,129.08100000000002,seconds
"name=""joe biden""",2011-07-06,30.012,seconds
"name=""joe biden""",2011-07-07,36.015,seconds
"name=""joe biden""",2011-07-08,18.003,seconds
"name=""joe biden""",2011-07-09,15.003,seconds
"name=""joe biden""",2011-07-10,21.009,seconds
"name=""joe biden""",2011-07-11,6,seconds
"name=""joe biden""",2011-07-12,42.018,seconds
"name=""joe biden""",2011-07-13,24.012,seconds
"name=""joe biden""",2011-07-14,33.006,seconds
"name=""joe biden""",2011-07-15,12.003,seconds
"name=""joe biden""",2011-07-16,24.006,seconds
"name=""joe biden""",2011-07-17,9.003,seconds
"name=""joe biden""",2011-07-20,21.006,seconds
"name=""joe biden""",2011-07-21,18.006,seconds
"name=""joe biden""",2011-07-22,3,seconds
"name=""joe biden""",2011-07-23,18.006,seconds
"name=""joe biden""",2011-07-26,6,seconds
"name=""joe biden""",2011-07-27,6,seconds
"name=""joe biden""",2011-07-28,15.003,seconds
"name=""joe biden""",2011-07-29,12.006,seconds
"name=""joe biden""",2011-07-31,12.003,seconds
"name=""joe biden""",2011-08-01,837.294,seconds
"name=""joe biden""",2011-08-02,688.173,seconds
"name=""joe biden""",2011-08-03,228.13800000000003,seconds
"name=""joe biden""",2011-08-04,66.042,seconds
"name=""joe biden""",2011-08-05,42.03,seconds
"name=""joe biden""",2011-08-10,9.003,seconds
"name=""joe biden""",2011-08-11,6,seconds
"name=""joe biden""",2011-08-13,15.006,seconds
"name=""joe biden""",2011-08-14,48.015,seconds
"name=""joe biden""",2011-08-15,33.021,seconds
"name=""joe biden""",2011-08-16,69.036,seconds
"name=""joe biden""",2011-08-17,116.32499999999999,seconds
"name=""joe biden""",2011-08-18,30.006,seconds
"name=""joe biden""",2011-08-19,27.012,seconds
"name=""joe biden""",2011-08-20,15.006,seconds
"name=""joe biden""",2011-08-21,105.066,seconds
"name=""joe biden""",2011-08-22,21.012,seconds
"name=""joe biden""",2011-08-23,147.08100000000002,seconds
"name=""joe biden""",2011-08-24,192.60399999999998,seconds
"name=""joe biden""",2011-08-25,24.003,seconds
"name=""joe biden""",2011-08-26,18.012,seconds
"name=""joe biden""",2011-08-27,3,seconds
"name=""joe biden""",2011-08-29,12.009,seconds
"name=""joe biden""",2011-08-30,30.021,seconds
"name=""joe biden""",2011-08-31,60.033,seconds
"name=""joe biden""",2011-09-01,90.045,seconds
"name=""joe biden""",2011-09-02,30.012,seconds
"name=""joe biden""",2011-09-03,54.03,seconds
"name=""joe biden""",2011-09-04,9.006,seconds
"name=""joe biden""",2011-09-05,21,seconds
"name=""joe biden""",2011-09-06,300.00699999999995,seconds
"name=""joe biden""",2011-09-07,237.168,seconds
"name=""joe biden""",2011-09-08,8369.198,seconds
"name=""joe biden""",2011-09-09,5865.408999999999,seconds
"name=""joe biden""",2011-09-10,2670.745,seconds
"name=""joe biden""",2011-09-11,1275.933,seconds
"name=""joe biden""",2011-09-12,1699.306,seconds
"name=""joe biden""",2011-09-13,315.1719999999999,seconds
"name=""joe biden""",2011-09-14,72.033,seconds
